delivery_id,order_id,warehouse_id,dispatch_time,delivery_time,shipping_cost
D24235,ORD14236,WH-Central,2026-02-22 12:10:00,2026-02-22 14:08:00,47.43
D24236,ORD14237,WH-West,2026-02-23 10:57:00,2026-02-23 14:36:00,111.99
D24237,ORD14238,WH-South,2026-01-23 17:01:00,2026-01-23 17:39:00,48.54
D24238,ORD14239,WH-South,2026-01-09 09:48:00,2026-01-09 12:18:00,113.71
D24239,ORD14240,WH-Central,2026-02-20 07:23:00,2026-02-20 08:30:00,105.54
D24240,ORD14241,WH-East,2026-01-07 18:46:00,,75.73
D24241,ORD14242,WH-North,2026-01-26 23:41:00,2026-01-27 02:50:00,37.33
D24242,ORD14243,WH-East,2026-03-26 14:24:00,,114.58
D24243,ORD14244,WH-South,2026-03-08 14:16:00,2026-03-08 19:11:00,96.57
D24244,ORD14245,WH-East,2026-01-10 15:56:00,2026-01-10 20:36:00,90.2
D24245,ORD14246,WH-South,2026-02-05 07:25:00,2026-02-05 12:02:00,39.36
D24246,ORD14247,WH-South,2026-03-28 07:05:00,2026-03-28 11:45:00,53.86
D24247,ORD14248,WH-Central,2026-02-03 18:12:00,2026-02-03 18:59:00,117.83
D24248,ORD14249,WH-North,2026-03-08 00:25:00,2026-03-08 02:48:00,100.18
D24249,ORD14250,WH-Central,2026-01-04 07:49:00,,37.58
D24250,ORD14251,WH-East,2026-02-19 22:13:00,2026-02-20 02:20:00,92.48
D24251,ORD14252,WH-Central,2026-02-08 00:42:00,2026-02-08 02:42:00,39.76
D24252,ORD14253,WH-West,2026-02-22 20:52:00,2026-02-23 01:07:00,95.46
D24253,ORD14254,WH-West,2026-02-25 03:48:00,,119.26
D24254,ORD14255,WH-Central,2026-02-08 07:02:00,2026-02-08 11:15:00,80.05
D24255,ORD14256,WH-North,2026-03-08 05:08:00,2026-03-08 06:15:00,30.97
D24256,ORD14257,WH-East,2026-03-23 09:09:00,2026-03-23 09:57:00,88.52
D24257,ORD14258,WH-Central,2026-03-30 18:22:00,,74.05
D24258,ORD14259,WH-North,2026-03-28 22:04:00,2026-03-29 01:55:00,88.57
D24259,ORD14260,WH-South,2026-01-25 05:36:00,2026-01-25 07:22:00,80.63
D24260,ORD14261,WH-North,2026-02-22 01:15:00,,69.0
D24261,ORD14262,WH-Central,2026-02-02 20:54:00,2026-02-02 22:08:00,85.47
D24262,ORD14263,WH-West,2026-03-24 17:16:00,2026-03-24 19:05:00,104.17
D24263,ORD14264,WH-South,2026-04-01 00:17:00,2026-04-01 04:52:00,91.96
D24264,ORD14265,WH-West,2026-02-05 23:05:00,2026-02-05 23:59:00,77.66
D24265,ORD14266,WH-West,2026-01-25 14:59:00,,94.84
D24266,ORD14267,WH-East,2026-03-06 10:43:00,2026-03-06 12:35:00,105.39
D24267,ORD14268,WH-West,2026-01-22 17:33:00,2026-01-22 20:42:00,33.1
D24268,ORD14269,WH-North,2026-02-27 23:04:00,2026-02-28 02:55:00,52.13
D24269,ORD14270,WH-West,2026-02-13 21:34:00,2026-02-14 01:28:00,58.73
D24270,ORD14271,WH-East,2026-02-18 13:05:00,2026-02-18 17:54:00,30.1
D24271,ORD14272,WH-North,2026-02-22 11:59:00,2026-02-22 14:30:00,108.12
D24272,ORD14273,WH-North,2026-02-08 20:00:00,2026-02-09 00:10:00,79.85
D24273,ORD14274,WH-North,2026-03-21 16:56:00,2026-03-21 20:09:00,30.32
D24274,ORD14275,WH-Central,2026-03-10 11:18:00,2026-03-10 12:30:00,100.84
D24275,ORD14276,WH-West,2026-01-01 19:34:00,2026-01-01 21:09:00,37.02
D24276,ORD14277,WH-South,2026-02-05 12:14:00,2026-02-05 13:01:00,78.31
D24277,ORD14278,WH-North,2026-01-26 16:58:00,2026-01-26 20:19:00,78.04
D24278,ORD14279,WH-East,2026-01-22 18:57:00,2026-01-22 23:27:00,76.12
D24279,ORD14280,WH-Central,2026-02-09 19:08:00,,53.68
D24280,ORD14281,WH-Central,2026-02-14 20:21:00,2026-02-14 21:43:00,51.29
D24281,ORD14282,WH-West,2026-03-13 10:34:00,2026-03-13 12:44:00,113.81
D24282,ORD14283,WH-West,2026-01-30 16:43:00,2026-01-30 21:36:00,95.37
D24283,ORD14284,WH-North,2026-02-09 15:38:00,2026-02-09 19:38:00,77.87
D24284,ORD14285,WH-East,2026-03-02 14:21:00,2026-03-02 18:04:00,73.86
D24285,ORD14286,WH-Central,2026-01-15 17:06:00,2026-01-15 22:01:00,118.58
D24286,ORD14287,WH-Central,2026-02-01 13:58:00,,104.05
D24287,ORD14288,WH-North,2026-01-06 12:25:00,2026-01-06 13:36:00,79.5
D24288,ORD14289,WH-Central,2026-02-13 23:52:00,2026-02-14 00:28:00,48.76
D24289,ORD14290,WH-West,2026-03-20 22:37:00,2026-03-20 23:21:00,64.65
D24290,ORD14291,WH-South,2026-01-30 23:45:00,2026-01-31 01:58:00,116.43
D24291,ORD14292,WH-South,2026-01-05 22:11:00,2026-01-06 01:38:00,97.68
D24292,ORD14293,WH-Central,2026-01-24 11:44:00,2026-01-24 15:19:00,100.48
D24293,ORD14294,WH-Central,2026-03-03 21:12:00,2026-03-04 00:03:00,103.48
D24294,ORD14295,WH-North,2026-02-06 02:46:00,,47.04
D24295,ORD14296,WH-East,2026-01-13 03:13:00,2026-01-13 03:47:00,89.65
D24296,ORD14297,WH-South,2026-01-29 21:20:00,2026-01-29 23:11:00,59.67
D24297,ORD14298,WH-Central,2026-03-30 03:36:00,2026-03-30 04:37:00,105.75
D24298,ORD14299,WH-Central,2026-01-09 13:15:00,,79.94
D24299,ORD14300,WH-Central,2026-03-09 06:03:00,2026-03-09 07:45:00,97.15
D24300,ORD14301,WH-South,2026-02-17 10:08:00,2026-02-17 12:12:00,83.0
D24301,ORD14302,WH-East,2026-01-17 13:37:00,2026-01-17 15:55:00,103.03
D24302,ORD14303,WH-Central,2026-03-27 02:37:00,2026-03-27 04:38:00,99.64
D24303,ORD14304,WH-South,2026-02-04 14:33:00,2026-02-04 19:02:00,113.95
D24304,ORD14305,WH-East,2026-03-31 21:22:00,2026-04-01 00:17:00,95.54
D24305,ORD14306,WH-West,2026-01-15 18:51:00,2026-01-15 20:59:00,37.92
D24306,ORD14307,WH-South,2026-02-07 18:25:00,2026-02-07 20:05:00,46.52
D24307,ORD14308,WH-South,2026-01-13 20:19:00,2026-01-13 22:07:00,44.94
D24308,ORD14309,WH-East,2026-03-09 13:25:00,,52.3
D24309,ORD14310,WH-East,2026-03-04 19:28:00,2026-03-04 21:02:00,34.25
D24310,ORD14311,WH-Central,2026-01-07 03:29:00,2026-01-07 05:16:00,43.32
D24311,ORD14312,WH-West,2026-02-17 19:56:00,,104.59
D24312,ORD14313,WH-South,2026-03-16 04:27:00,2026-03-16 07:27:00,47.23
D24313,ORD14314,WH-South,2026-02-28 04:45:00,2026-02-28 06:44:00,71.15
D24314,ORD14315,WH-South,2026-01-21 15:16:00,,46.77
D24315,ORD14316,WH-East,2026-03-20 05:18:00,2026-03-20 09:23:00,117.51
D24316,ORD14317,WH-West,2026-01-15 16:36:00,,71.68
D24317,ORD14318,WH-West,2026-03-01 09:21:00,2026-03-01 12:27:00,97.07
D24318,ORD14319,WH-Central,2026-03-23 17:48:00,2026-03-23 19:58:00,74.98
D24319,ORD14320,WH-West,2026-01-12 05:31:00,2026-01-12 08:00:00,39.71
D24320,ORD14321,WH-East,2026-03-07 19:06:00,2026-03-07 22:17:00,114.07
D24321,ORD14322,WH-Central,2026-01-08 06:58:00,2026-01-08 11:47:00,105.81
D24322,ORD14323,WH-North,2026-02-08 20:58:00,2026-02-08 21:50:00,40.15
D24323,ORD14324,WH-West,2026-03-25 05:57:00,2026-03-25 09:02:00,67.98
D24324,ORD14325,WH-South,2026-02-27 15:13:00,2026-02-27 16:22:00,67.65
D24325,ORD14326,WH-South,2026-03-26 10:54:00,2026-03-26 14:00:00,110.01
D24326,ORD14327,WH-South,2026-03-12 04:40:00,2026-03-12 08:35:00,53.37
D24327,ORD14328,WH-East,2026-01-05 15:12:00,,42.82
D24328,ORD14329,WH-Central,2026-02-28 10:17:00,,31.81
D24329,ORD14330,WH-North,2026-03-10 09:40:00,,75.07
D24330,ORD14331,WH-Central,2026-03-02 05:06:00,2026-03-02 06:58:00,116.98
D24331,ORD14332,WH-South,2026-02-22 23:42:00,2026-02-23 03:24:00,37.69
D24332,ORD14333,WH-North,2026-02-09 14:39:00,2026-02-09 19:01:00,61.25
D24333,ORD14334,WH-Central,2026-02-08 05:40:00,2026-02-08 08:06:00,87.16
D24334,ORD14335,WH-Central,2026-03-02 03:21:00,2026-03-02 06:02:00,54.83
D24335,ORD14336,WH-North,2026-01-01 10:56:00,2026-01-01 14:50:00,78.5
D24336,ORD14337,WH-East,2026-02-05 08:49:00,2026-02-05 10:14:00,33.3
D24337,ORD14338,WH-East,2026-01-07 03:10:00,,74.8
D24338,ORD14339,WH-West,2026-02-28 15:53:00,2026-02-28 20:26:00,103.52
D24339,ORD14340,WH-Central,2026-01-04 05:44:00,2026-01-04 09:06:00,87.63
D24340,ORD14341,WH-East,2026-02-18 13:21:00,2026-02-18 16:13:00,53.79
D24341,ORD14342,WH-South,2026-01-11 22:29:00,2026-01-12 03:28:00,117.52
D24342,ORD14343,WH-West,2026-01-20 14:35:00,2026-01-20 15:28:00,91.25
D24343,ORD14344,WH-South,2026-02-07 12:45:00,2026-02-07 13:39:00,101.18
D24344,ORD14345,WH-Central,2026-03-31 10:50:00,,72.41
D24345,ORD14346,WH-East,2026-01-03 01:55:00,2026-01-03 05:56:00,46.67
D24346,ORD14347,WH-West,2026-02-02 18:38:00,,62.74
D24347,ORD14348,WH-East,2026-02-28 01:40:00,2026-02-28 04:14:00,62.34
D24348,ORD14349,WH-West,2026-01-03 04:34:00,2026-01-03 05:49:00,110.6
D24349,ORD14350,WH-East,2026-02-26 11:09:00,2026-02-26 15:18:00,42.06
D24350,ORD14351,WH-North,2026-02-27 23:42:00,,50.35
D24351,ORD14352,WH-West,2026-01-14 13:40:00,,49.41
D24352,ORD14353,WH-West,2026-03-20 18:42:00,2026-03-20 20:22:00,98.69
D24353,ORD14354,WH-Central,2026-01-03 02:19:00,2026-01-03 03:49:00,94.33
D24354,ORD14355,WH-East,2026-01-17 14:24:00,,47.26
D24355,ORD14356,WH-South,2026-03-04 23:57:00,2026-03-05 01:26:00,35.6
D24356,ORD14357,WH-South,2026-03-09 11:37:00,2026-03-09 12:18:00,38.9
D24357,ORD14358,WH-North,2026-02-15 03:17:00,2026-02-15 04:34:00,47.98
D24358,ORD14359,WH-West,2026-01-24 10:49:00,2026-01-24 14:25:00,80.14
D24359,ORD14360,WH-South,2026-01-13 00:55:00,2026-01-13 04:44:00,103.67
D24360,ORD14361,WH-North,2026-03-29 10:38:00,2026-03-29 13:40:00,94.79
D24361,ORD14362,WH-Central,2026-01-14 11:02:00,2026-01-14 12:34:00,118.6
D24362,ORD14363,WH-North,2026-02-15 14:04:00,2026-02-15 16:54:00,45.49
D24363,ORD14364,WH-Central,2026-02-13 02:53:00,2026-02-13 05:14:00,77.78
D24364,ORD14365,WH-South,2026-03-28 17:45:00,,64.41
D24365,ORD14366,WH-East,2026-01-10 08:21:00,2026-01-10 12:36:00,40.02
D24366,ORD14367,WH-West,2026-03-18 17:50:00,2026-03-18 22:49:00,68.14
D24367,ORD14368,WH-East,2026-02-27 04:02:00,2026-02-27 04:52:00,110.62
D24368,ORD14369,WH-North,2026-02-19 14:27:00,2026-02-19 17:16:00,81.43
D24369,ORD14370,WH-Central,2026-01-15 05:02:00,2026-01-15 07:09:00,38.39
D24370,ORD14371,WH-Central,2026-01-28 12:53:00,2026-01-28 14:39:00,32.2
D24371,ORD14372,WH-East,2026-01-01 06:55:00,,107.92
D24372,ORD14373,WH-Central,2026-03-31 07:43:00,2026-03-31 08:16:00,100.35
D24373,ORD14374,WH-Central,2026-01-06 01:43:00,2026-01-06 02:49:00,95.14
D24374,ORD14375,WH-West,2026-03-23 23:30:00,2026-03-24 01:56:00,97.25
D24375,ORD14376,WH-East,2026-03-02 17:29:00,,69.29
D24376,ORD14377,WH-South,2026-03-31 23:15:00,2026-04-01 03:12:00,84.57
D24377,ORD14378,WH-East,2026-03-02 10:29:00,2026-03-02 12:46:00,102.79
D24378,ORD14379,WH-West,2026-03-17 23:45:00,2026-03-18 00:45:00,43.46
D24379,ORD14380,WH-North,2026-02-28 14:46:00,2026-02-28 19:07:00,67.44
D24380,ORD14381,WH-East,2026-01-07 06:10:00,2026-01-07 08:58:00,81.88
D24381,ORD14382,WH-East,2026-02-19 12:24:00,,69.34
D24382,ORD14383,WH-North,2026-01-19 06:32:00,,76.34
D24383,ORD14384,WH-Central,2026-01-30 01:01:00,,53.52
D24384,ORD14385,WH-North,2026-03-09 03:27:00,2026-03-09 07:56:00,50.01
D24385,ORD14386,WH-East,2026-02-23 14:35:00,2026-02-23 16:05:00,90.71
D24386,ORD14387,WH-South,2026-01-29 21:27:00,2026-01-30 02:25:00,95.88
D24387,ORD14388,WH-West,2026-03-14 14:43:00,2026-03-14 15:55:00,105.14
D24388,ORD14389,WH-West,2026-02-25 17:10:00,2026-02-25 20:37:00,64.62
D24389,ORD14390,WH-North,2026-03-20 08:32:00,2026-03-20 12:54:00,58.09
D24390,ORD14391,WH-West,2026-02-10 16:48:00,2026-02-10 18:41:00,48.06
D24391,ORD14392,WH-West,2026-03-07 17:23:00,2026-03-07 19:25:00,63.38
D24392,ORD14393,WH-Central,2026-01-10 17:12:00,2026-01-10 20:25:00,62.74
D24393,ORD14394,WH-East,2026-03-04 03:57:00,2026-03-04 04:53:00,68.15
D24394,ORD14395,WH-Central,2026-02-09 15:09:00,2026-02-09 16:21:00,45.62
D24395,ORD14396,WH-South,2026-01-01 19:13:00,2026-01-01 20:44:00,59.33
D24396,ORD14397,WH-South,2026-02-17 02:48:00,2026-02-17 05:36:00,106.69
D24397,ORD14398,WH-South,2026-02-07 05:30:00,2026-02-07 06:38:00,51.04
D24398,ORD14399,WH-West,2026-03-19 10:29:00,2026-03-19 15:25:00,71.43
D24399,ORD14400,WH-East,2026-01-18 01:54:00,2026-01-18 03:43:00,46.7
D24400,ORD14401,WH-Central,2026-03-18 11:44:00,,82.09
D24401,ORD14402,WH-South,2026-03-19 20:16:00,,87.54
D24402,ORD14403,WH-Central,2026-01-09 12:02:00,2026-01-09 12:45:00,103.01
D24403,ORD14404,WH-North,2026-02-20 04:55:00,2026-02-20 09:03:00,72.98
D24404,ORD14405,WH-North,2026-03-30 09:35:00,2026-03-30 13:17:00,111.06
D24405,ORD14406,WH-East,2026-03-11 18:45:00,,53.04
D24406,ORD14407,WH-East,2026-03-11 03:19:00,2026-03-11 03:52:00,54.53
D24407,ORD14408,WH-Central,2026-01-15 09:38:00,,38.91
D24408,ORD14409,WH-South,2026-01-09 19:53:00,2026-01-09 22:30:00,59.2
D24409,ORD14410,WH-Central,2026-02-23 10:14:00,2026-02-23 12:25:00,31.18
D24410,ORD14411,WH-Central,2026-01-12 12:31:00,2026-01-12 14:00:00,98.1
D24411,ORD14412,WH-North,2026-03-20 19:41:00,2026-03-20 22:17:00,53.02
D24412,ORD14413,WH-South,2026-03-24 21:59:00,2026-03-25 02:35:00,72.38
D24413,ORD14414,WH-East,2026-03-31 03:36:00,2026-03-31 04:38:00,90.19
D24414,ORD14415,WH-Central,2026-01-12 15:23:00,2026-01-12 16:42:00,51.27
D24415,ORD14416,WH-South,2026-01-03 12:51:00,2026-01-03 15:59:00,44.34
D24416,ORD14417,WH-North,2026-02-11 14:03:00,,98.22
D24417,ORD14418,WH-West,2026-01-22 06:20:00,2026-01-22 09:25:00,99.1
D24418,ORD14419,WH-Central,2026-03-25 13:46:00,2026-03-25 18:26:00,85.2
D24419,ORD14420,WH-Central,2026-01-17 15:41:00,2026-01-17 20:16:00,110.31
D24420,ORD14421,WH-West,2026-03-12 20:31:00,2026-03-13 01:20:00,92.47
D24421,ORD14422,WH-North,2026-02-27 14:57:00,,115.68
D24422,ORD14423,WH-North,2026-01-11 09:06:00,,40.29
D24423,ORD14424,WH-North,2026-03-07 09:28:00,2026-03-07 10:54:00,71.43
D24424,ORD14425,WH-East,2026-03-19 10:15:00,,86.07
D24425,ORD14426,WH-North,2026-02-05 03:46:00,2026-02-05 05:56:00,48.93
D24426,ORD14427,WH-South,2026-03-10 17:04:00,2026-03-10 20:11:00,66.57
D24427,ORD14428,WH-Central,2026-02-03 19:34:00,2026-02-03 23:04:00,87.81
D24428,ORD14429,WH-West,2026-01-16 14:09:00,2026-01-16 17:38:00,111.97
D24429,ORD14430,WH-North,2026-03-14 07:06:00,2026-03-14 11:46:00,34.83
D24430,ORD14431,WH-West,2026-01-30 17:27:00,2026-01-30 18:28:00,41.73
D24431,ORD14432,WH-North,2026-02-02 04:54:00,2026-02-02 06:57:00,105.66
D24432,ORD14433,WH-East,2026-02-22 12:33:00,2026-02-22 14:57:00,39.63
D24433,ORD14434,WH-Central,2026-02-17 19:06:00,,79.39
D24434,ORD14435,WH-South,2026-03-20 00:32:00,2026-03-20 04:23:00,64.38
D24435,ORD14436,WH-Central,2026-03-31 07:05:00,2026-03-31 08:11:00,113.95
D24436,ORD14437,WH-North,2026-03-11 07:53:00,2026-03-11 11:17:00,113.4
D24437,ORD14438,WH-South,2026-01-17 07:42:00,2026-01-17 10:42:00,90.19
D24438,ORD14439,WH-East,2026-03-11 16:24:00,2026-03-11 20:15:00,85.67
D24439,ORD14440,WH-South,2026-03-21 00:05:00,2026-03-21 03:18:00,118.25
D24440,ORD14441,WH-Central,2026-02-21 19:07:00,2026-02-21 23:20:00,37.44
D24441,ORD14442,WH-West,2026-01-18 14:29:00,2026-01-18 15:25:00,111.2
D24442,ORD14443,WH-Central,2026-03-05 03:51:00,2026-03-05 07:25:00,110.46
D24443,ORD14444,WH-Central,2026-03-24 20:38:00,,34.93
D24444,ORD14445,WH-North,2026-02-02 19:35:00,,42.91
D24445,ORD14446,WH-East,2026-01-19 11:31:00,2026-01-19 12:54:00,51.53
D24446,ORD14447,WH-South,2026-02-03 01:27:00,2026-02-03 04:56:00,118.61
D24447,ORD14448,WH-West,2026-03-21 19:13:00,2026-03-21 20:11:00,86.08
D24448,ORD14449,WH-West,2026-01-05 10:36:00,2026-01-05 13:33:00,81.98
D24449,ORD14450,WH-West,2026-03-09 12:10:00,2026-03-09 16:45:00,66.04
D24450,ORD14451,WH-West,2026-01-09 06:41:00,2026-01-09 08:15:00,104.03
D24451,ORD14452,WH-East,2026-02-18 21:29:00,2026-02-18 23:19:00,77.68
D24452,ORD14453,WH-South,2026-02-27 08:49:00,2026-02-27 12:06:00,118.96
D24453,ORD14454,WH-Central,2026-01-21 15:57:00,2026-01-21 20:24:00,86.66
D24454,ORD14455,WH-North,2026-01-20 17:44:00,2026-01-20 20:29:00,33.05
D24455,ORD14456,WH-South,2026-03-23 20:18:00,,48.35
D24456,ORD14457,WH-North,2026-03-01 23:07:00,2026-03-02 03:29:00,105.48
D24457,ORD14458,WH-South,2026-01-08 03:45:00,,105.83
D24458,ORD14459,WH-East,2026-03-26 20:12:00,,106.76
D24459,ORD14460,WH-North,2026-03-03 12:12:00,2026-03-03 15:15:00,91.14
D24460,ORD14461,WH-East,2026-01-19 13:58:00,,102.57
D24461,ORD14462,WH-South,2026-03-19 17:48:00,2026-03-19 22:02:00,92.36
D24462,ORD14463,WH-North,2026-01-20 05:08:00,2026-01-20 08:17:00,116.6
D24463,ORD14464,WH-North,2026-03-12 14:43:00,2026-03-12 18:32:00,33.86
D24464,ORD14465,WH-South,2026-03-19 19:45:00,2026-03-19 21:35:00,47.96
D24465,ORD14466,WH-North,2026-01-22 00:52:00,2026-01-22 02:32:00,107.27
D24466,ORD14467,WH-East,2026-02-26 14:53:00,2026-02-26 17:54:00,33.62
D24467,ORD14468,WH-West,2026-01-25 14:31:00,2026-01-25 15:09:00,49.49
D24468,ORD14469,WH-West,2026-02-15 14:56:00,2026-02-15 16:24:00,43.49
D24469,ORD14470,WH-West,2026-03-28 22:09:00,,81.33
D24470,ORD14471,WH-North,2026-02-24 17:23:00,2026-02-24 19:08:00,69.78
D24471,ORD14472,WH-Central,2026-01-01 02:35:00,2026-01-01 04:18:00,44.23
D24472,ORD14473,WH-Central,2026-02-09 21:35:00,2026-02-09 23:52:00,42.81
D24473,ORD14474,WH-Central,2026-03-09 20:16:00,2026-03-09 21:57:00,74.89
D24474,ORD14475,WH-East,2026-03-17 14:02:00,2026-03-17 14:58:00,93.61
D24475,ORD14476,WH-North,2026-02-27 04:38:00,2026-02-27 05:54:00,56.73
D24476,ORD14477,WH-Central,2026-02-02 06:12:00,2026-02-02 07:13:00,72.0
D24477,ORD14478,WH-East,2026-03-31 11:12:00,2026-03-31 13:33:00,96.49
D24478,ORD14479,WH-West,2026-01-28 04:25:00,,72.94
D24479,ORD14480,WH-Central,2026-03-23 02:23:00,,89.47
D24480,ORD14481,WH-East,2026-02-08 01:11:00,2026-02-08 01:47:00,40.5
D24481,ORD14482,WH-West,2026-01-04 20:05:00,2026-01-04 21:16:00,85.93
D24482,ORD14483,WH-Central,2026-03-18 22:17:00,2026-03-18 23:22:00,92.93
D24483,ORD14484,WH-West,2026-03-08 05:36:00,2026-03-08 09:47:00,80.73
D24484,ORD14485,WH-Central,2026-02-07 02:07:00,2026-02-07 07:05:00,98.81
D24485,ORD14486,WH-North,2026-03-31 06:18:00,,53.07
D24486,ORD14487,WH-Central,2026-02-09 18:06:00,2026-02-09 21:11:00,46.04
D24487,ORD14488,WH-East,2026-01-21 22:13:00,2026-01-21 23:21:00,80.78
D24488,ORD14489,WH-North,2026-03-14 22:52:00,2026-03-15 01:38:00,78.31
D24489,ORD14490,WH-West,2026-01-28 20:33:00,2026-01-28 23:31:00,103.75
D24490,ORD14491,WH-South,2026-03-24 00:28:00,2026-03-24 03:56:00,89.31
D24491,ORD14492,WH-North,2026-03-29 03:53:00,2026-03-29 05:09:00,96.45
D24492,ORD14493,WH-South,2026-02-14 03:06:00,2026-02-14 03:40:00,82.41
D24493,ORD14494,WH-East,2026-01-01 05:31:00,2026-01-01 09:00:00,54.72
D24494,ORD14495,WH-East,2026-01-27 19:32:00,2026-01-27 20:54:00,57.57
D24495,ORD14496,WH-Central,2026-03-20 09:35:00,2026-03-20 12:50:00,41.89
D24496,ORD14497,WH-East,2026-01-11 20:16:00,2026-01-12 00:40:00,114.46
D24497,ORD14498,WH-West,2026-02-06 15:34:00,2026-02-06 17:02:00,98.73
D24498,ORD14499,WH-West,2026-02-18 20:53:00,2026-02-18 21:50:00,33.16
D24499,ORD14500,WH-Central,2026-03-10 21:12:00,2026-03-10 22:54:00,72.93
D24500,ORD14501,WH-North,2026-01-23 03:04:00,,69.64
D24501,ORD14502,WH-West,2026-03-17 12:22:00,2026-03-17 12:55:00,55.52
D24502,ORD14503,WH-Central,2026-03-24 16:05:00,2026-03-24 20:35:00,105.56
D24503,ORD14504,WH-North,2026-03-26 23:27:00,2026-03-27 02:45:00,38.71
D24504,ORD14505,WH-East,2026-01-05 14:49:00,,116.19
D24505,ORD14506,WH-North,2026-01-26 07:08:00,,59.82
D24506,ORD14507,WH-East,2026-01-22 07:40:00,2026-01-22 12:01:00,110.03
D24507,ORD14508,WH-South,2026-02-14 06:50:00,2026-02-14 09:04:00,99.99
D24508,ORD14509,WH-West,2026-02-19 05:09:00,2026-02-19 05:52:00,32.35
D24509,ORD14510,WH-South,2026-01-03 10:51:00,2026-01-03 15:05:00,69.76
D24510,ORD14511,WH-North,2026-02-08 03:49:00,2026-02-08 05:59:00,63.96
D24511,ORD14512,WH-East,2026-03-16 05:19:00,2026-03-16 06:09:00,66.46
D24512,ORD14513,WH-Central,2026-03-14 01:59:00,2026-03-14 05:23:00,105.47
D24513,ORD14514,WH-West,2026-02-02 07:56:00,2026-02-02 10:21:00,43.0
D24514,ORD14515,WH-West,2026-03-18 23:24:00,2026-03-19 01:09:00,113.9
D24515,ORD14516,WH-South,2026-01-15 11:43:00,2026-01-15 15:06:00,86.07
D24516,ORD14517,WH-West,2026-01-05 22:30:00,,55.0
D24517,ORD14518,WH-Central,2026-03-21 09:07:00,2026-03-21 10:30:00,107.34
D24518,ORD14519,WH-East,2026-03-20 09:55:00,2026-03-20 13:44:00,33.31
D24519,ORD14520,WH-West,2026-01-03 12:52:00,2026-01-03 16:13:00,45.37
D24520,ORD14521,WH-Central,2026-01-04 20:32:00,2026-01-05 00:09:00,98.95
D24521,ORD14522,WH-East,2026-02-23 07:31:00,2026-02-23 12:02:00,108.27
D24522,ORD14523,WH-Central,2026-02-04 12:05:00,2026-02-04 12:58:00,110.14
D24523,ORD14524,WH-South,2026-02-01 22:25:00,2026-02-02 02:47:00,30.31
D24524,ORD14525,WH-West,2026-03-21 17:24:00,,33.68
D24525,ORD14526,WH-North,2026-03-01 19:55:00,,53.78
D24526,ORD14527,WH-North,2026-01-28 23:51:00,,71.25
D24527,ORD14528,WH-South,2026-01-06 02:41:00,,32.22
D24528,ORD14529,WH-East,2026-02-14 21:22:00,2026-02-15 00:14:00,38.15
D24529,ORD14530,WH-Central,2026-01-31 11:45:00,2026-01-31 16:17:00,43.12
D24530,ORD14531,WH-East,2026-02-01 18:11:00,2026-02-01 22:24:00,30.72
D24531,ORD14532,WH-Central,2026-01-20 23:15:00,2026-01-21 02:22:00,60.76
D24532,ORD14533,WH-North,2026-03-25 01:54:00,2026-03-25 05:32:00,55.56
D24533,ORD14534,WH-North,2026-02-11 06:01:00,2026-02-11 10:26:00,49.62
D24534,ORD14535,WH-East,2026-02-01 18:17:00,2026-02-01 22:47:00,89.77
D24535,ORD14536,WH-Central,2026-01-10 10:26:00,2026-01-10 14:09:00,102.46
D24536,ORD14537,WH-North,2026-02-16 06:08:00,2026-02-16 09:44:00,44.02
D24537,ORD14538,WH-East,2026-01-27 09:01:00,2026-01-27 13:11:00,37.45
D24538,ORD14539,WH-Central,2026-03-07 23:03:00,2026-03-08 00:57:00,118.79
D24539,ORD14540,WH-West,2026-01-22 17:55:00,2026-01-22 18:41:00,35.6
D24540,ORD14541,WH-North,2026-01-13 04:08:00,2026-01-13 05:08:00,58.41
D24541,ORD14542,WH-East,2026-01-02 23:03:00,2026-01-03 01:04:00,45.19
D24542,ORD14543,WH-West,2026-02-11 19:32:00,2026-02-11 22:44:00,70.34
D24543,ORD14544,WH-South,2026-02-13 21:26:00,2026-02-13 22:40:00,103.63
D24544,ORD14545,WH-East,2026-01-17 13:52:00,2026-01-17 18:44:00,118.42
D24545,ORD14546,WH-West,2026-02-01 08:32:00,2026-02-01 10:15:00,94.43
D24546,ORD14547,WH-North,2026-03-19 14:54:00,2026-03-19 16:15:00,70.8
D24547,ORD14548,WH-North,2026-03-01 14:31:00,2026-03-01 18:47:00,104.17
D24548,ORD14549,WH-Central,2026-02-19 06:49:00,2026-02-19 10:49:00,94.09
D24549,ORD14550,WH-North,2026-01-04 21:29:00,2026-01-04 23:07:00,115.73
D24550,ORD14551,WH-South,2026-02-06 18:21:00,2026-02-06 19:41:00,35.75
D24551,ORD14552,WH-Central,2026-01-18 21:32:00,2026-01-18 22:12:00,91.87
D24552,ORD14553,WH-South,2026-03-19 23:09:00,2026-03-20 01:11:00,40.08
D24553,ORD14554,WH-West,2026-02-22 18:56:00,2026-02-22 21:22:00,109.81
D24554,ORD14555,WH-West,2026-01-01 15:47:00,2026-01-01 19:35:00,49.33
D24555,ORD14556,WH-East,2026-02-02 23:25:00,2026-02-03 03:59:00,80.91
D24556,ORD14557,WH-West,2026-02-23 16:21:00,2026-02-23 18:40:00,96.07
D24557,ORD14558,WH-Central,2026-03-07 02:13:00,2026-03-07 06:11:00,105.81
